dummy_column_A,recipient_name,dummy_value
0.543464722,INDIANA DEPARTMENT OF,42.08659452
0.431023048,INDIANA DEPARTMENT OF,66.23474438
0.782802513,ARKANSAS NATURAL RESOURCES COMMISSION,67.59202121
0.796828338,The Echo Nest,79.29941489
0.251250597,DEPARTMENT OF TRANSPO,21.35233493
0.259710961,"KADRMAS LEE & JACKSON, PC.",45.06585312
0.259558864,Shasta CSA # 3 - Castella,16.6249245
0.748920349,SC ST DEPT OF HEALTH & ENVIRONMENTAL CONTROL,8.740528665
0.637333072,DETROIT DOT,36.19959291
0.777990298,"ESPANOLA, CITY OF",18.96511984
0.791011691,CITY OF FORT WORTH,17.3200721
0.898565523,DEPARTMENT OF TRANSPO,55.54943702
0.151884276,CORNELL UNIVERSITY INCORPORATE,74.7525976
0.598592068,UNIVERSITY OF COLORADO (0555),37.82603071
0.144154196,SAN JACINTO COLLEGE DISTRICT,11.30774372
0.976275376,Pennsylvania Fish and Boat Commission,54.61409976
0.155458116,CORNELL UNIVERSITY INCORPORATE,11.02544876
0.539479694,Big Horn County Weed & Pest District,77.1872466
0.486367346,UNIVERSITY OF KANSAS MEDICAL CENTER RESEARCH,91.39815003
0.105195555,Museum of Northern Arizona,28.16061878
0.233994451,MAYO CLINIC ROCHESTER,71.16178357
0.951062829,Hualapai Tribe,89.96262876
0.398721257,Pipestone Indian Shrine Association,65.30525385
0.465170215,KENTUCKY PIONEER ENERGY LLC,38.64915097
0.406884089,Chicago Botanic Garden,70.40484249
0.665051164,UNIVERSITY OF CHICAGO,74.85821119
0.264322898,Lewis & Clark Bicentennial Association,70.1706851
0.038075713,"UNIVERSITY OF CALIFORNIA-LOS ANGELES, BOARD O",16.33265673
0.480996793,THE UNIVERSITY OF TOLEDO (1483,39.86370424
0.410181435,Florida Dept of Environmental Protection,38.55494732
0.124792666,SUNY,62.46860282
0.953494918,UNIVERSITY OF COLORADO DENVER,30.70768749
0.853291857,California Department of Forestry and Fire Pr,76.076405
0.451711232,BAY AREA ENVIRONMENTAL RESEARC,63.25249155
0.728021176,FAIRMONT STATE UNIVERSITY,19.72398029
0.082880612,Student Conservation Association,62.6350098
0.860347117,NORTH CAROLINA A & T STATE,79.0749679
0.340707755,Southwest Conservation Corps.,23.45941034
0.290031634,TEXAS A AND M UNIVERSITY SYSTE,60.40520672
0.300522482,UNIVERSITY OF ILLINOIS AT CHICAGO,80.88804905
0.130433958,DUKE UNIVERSITY,82.16394544
0.841322006,CARNEGIE MELLON UNIVERSITY,65.73612616
0.588819468,IKONA MEDICAL CORPORATION,77.15224054
0.35228594,SETI INSTITUTE,40.90032517
0.125784318,UNIVERSITY CORPORATION FOR ATM,7.483548799
0.402471758,Bay County Planning and Zoning Department,54.0386177
0.392175759,UNIVERSITY OF MARYLAND BIOTECH INSTITUTE,4.521335496
0.517649437,SOUTH DAKOTA SCHOOL OF MINES A,75.0373725
0.012778107,YALE UNIVERSITY,45.84346688
0.285026266,The Natural Conservancy,67.73361193
0.237211981,UNIVERSITY OF CINCINNATI,29.57496594
0.721974345,UNIV TOLEDO,97.214924
0.172221612,UNIV MARYLAND COLLEGE PARK,4.973183624
0.453080683,UNIVERSITY OF LOUISVILLE RESEARCH FOUNDATION,65.00858248
0.795849133,CHILDREN'S HOSPITAL & REGIONAL MEDICAL CTR.,97.03778955
0.904644349,CATHOLIC UNIVERSITY OF AMERICA,20.1956664
0.04162292,PENNSYLVANIA STATE UNIVERSITY,22.80988504
0.306859811,THE REGENTS OF THE UNIVERSITY,59.82351063
0.542079851,THE REGENTS OF THE UNIVERSITY,69.58328462
0.824911457,UNIVERSITY OF WASHINGTON,72.83014233
0.36724094,INTERNATIONAL TECHN EDUC ASSOC,22.63405514
0.30792739,THE UNIVERSITY OF ALABAMA IN H,87.70304499
0.685941335,JHPIEGO CORPORATION (4444),41.40997492
0.450469223,UNIVERSITY OF MICHIGAN,46.21903583
0.467438533,PENNSYLVANIA STATE UNIVERSITY,62.41964858
0.473046762,UNIVERSITY OF HAWAII,13.74115004
0.371370501,OREGON STATE UNIVERSITY,51.83364171
0.129081397,NEW YORK UNIVERSITY MEDICAL CENTER,9.594731213
0.563566048,SOUTHWEST RESEARCH INSTITUTE,8.699578237
0.364646457,UNIVERSITY OF PITTSBURGH,50.90598657
0.646879752,TEMPLE UNIVERSITY,85.96299391
0.82784682,UNIVERSITY SYSTEM OF NEW HAMPS,62.63880308
0.023344062,VIRGINIA POLYTECHNIC INSTITUTE,41.37688682
0.041860861,AMERICAN UNIVERSITY,13.43222815
0.125766229,RICE WILLIAM MARSH UNIVERSITY,18.28800392
0.521542574,EAST TENNESSEE STATE UNIVERSITY,96.2777178
0.240726316,UNIV MARYLAND COLLEGE PARK,46.51207766
0.342292618,SOUTH CAROLINA UNIVERSITY OF,63.86896172
0.167022575,HAMPTON UNIVERSITY,2.298956977
0.974384917,Idaho State Historical Society,99.54984363
0.605165353,CLEMSON UNIVERSITY,11.30257608
0.695464941,University of Arizona,57.38205779
0.724256027,UTAH STATE UNIV,54.44987335
0.396213182,UNIVERSITY OF MICHIGAN,61.31791789
0.330142354,"UNIV OF TEXAS SYS CANCER CTR, M D ANDERSON HO",49.85062374
0.848767297,UNIVERSITY OF CHICAGO,68.69968547
0.03123784,CHILDREN'S HOSPITAL CORPORATION,8.194448164
0.225273274,"UNIVERSITY OF ARIZONA, COLLEGE OF MEDICINE",11.49108635
0.413396364,UNIVERSITY OF ROCHESTER,66.47929438
0.627842701,Nevada Division of Forestry,37.30541484
0.437408723,UNIVERSITY OF FLORIDA,96.80141389
0.052362406,"INDIANA UNIVERSITY, BLOOMINGTON",67.52855566
0.918275748,"UNIVERSITY OF ARIZONA, COLLEGE OF MEDICINE",24.30669992
0.234432358,ARIZONA BOARD OF REGENTS UNIVE,59.08457075
0.683971863,DMT,66.48961377
0.755996647,ST LUKE'S - ROOSEVELT INSTITUTE FOR HEALTH SC,74.06157738
0.811470375,"INDIANA UNIVERSITY, BLOOMINGTON",36.37300837
0.977001194,DUKE UNIVERSITY,55.0408889
0.536069947,YALE UNIVERSITY,16.89324831
0.735607899,"INDIANA UNIVERSITY, BLOOMINGTON",36.22540777
0.355824013,UNIVERSITY OF CHICAGO,20.63820174
0.894502579,THE REGENTS OF THE UNIVERSITY,88.84462561
0.747023642,Audubon of Florida,97.49735352
0.783528422,PENNSYLVANIA STATE UNIVERSITY,5.724490905
0.052443784,WAYNE STATE UNIVERSITY,95.5259899
0.879227741,UNIVERSITY OF IOWA,84.07328338
0.906250567,UNIVERSITY OF MARYLAND CENTER,1.455226866
0.22273878,SOUTH CAROLINA STATE OF,26.96195314
0.85294294,UNIVERSITY OF ALABAMA AT BIRMINGHAM,59.27015562
0.270624399,UNIVERSITY OF TEXAS AT AUSTIN,64.87283495
0.388947767,"UNIVERSITY OF ARIZONA, COLLEGE OF MEDICINE",11.90173422
0.15302523,UNIVERSITY OF MICHIGAN,8.542251945
0.625940559,Student Conservation Association,17.99184418
0.920861799,Idaho Department of Fish and Game,81.99972286
0.272088741,Western Association of Fish & Wildlife Agenci,15.9714198
0.976336228,KAISER FOUNDATION RESEARCH INSTITUTE,93.43182438
0.2066291,UNIVERSITY OF CALIFORNIA-SAN DIEGO,72.02097029
0.013432629,College of Southern Idaho,47.26414245
0.953908147,SAN FRANCISCO STATE UNIV,87.27984443
0.921543764,Walker River Paiute Tribe,62.45638178
0.949399888,University of South Dakota,60.30569331
0.952674078,"Ryburn Enterprises, Inc.",43.68391338
0.385480262,EMORY UNIVERSITY,90.51516315
0.137043689,Ohio State University,6.239444594
0.227243076,"Coastal Bend Bays & Estuaries Program, Inc.",65.01504736
0.788644931,UNIVERSITY OF TEXAS HEALTH SCIENCE CTR AT SAN,77.82495308
0.439516682,CHILDREN'S HOSPITAL & REGIONAL MEDICAL CTR.,86.63215268
0.744689849,CALIFORNIA STATE UNIV. CHICO,70.71288164
0.934963803,Oregon Department of Fish and Wildlife,3.046899857
0.951834127,"LOUISIANA ST UNIV, PENNINGTON BIOMEDICAL RES",24.83456763
0.13427516,"VANDERBILT UNIVERSITY HOSPITAL, CHILDREN'S RE",91.56688093
0.658211507,TEXAS A AND M UNIVERSITY SYSTE,16.91303537
0.81544525,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,0.460051079
0.520214645,Utah Geological Survey,95.78895442
0.765354509,EAST TENNESSEE STATE UNIV,55.01882541
0.668673468,VIRGINIA DEPT OF LABOR INDUSTRY,14.3386647
0.758151809,"PEACE, INC",58.70620836
0.171426265,Colorado State University,31.28607349
0.883746014,BRIGHAM & WOMEN'S HOSPITAL,32.36072963
0.053435576,UNIVERSITY OF FLORIDA,77.26906744
0.607385802,Arkansas Game and Fish Commission,45.80368677
0.138267533,UNIV MARYLAND BALTIMORE COUNTY,24.43706343
0.615279023,MAYO CLINIC ROCHESTER,63.83679808
0.650894851,M. LELAND NATIONAL URBAN AIR TOXICS,18.8170326
0.258584717,UNIVERSITY OF MICHIGAN,44.43623678
0.79626743,"UNIV OF TEXAS SYS CANCER CTR, M D ANDERSON HO",38.1379582
0.163218783,Great Basin Institute,39.20920924
0.291188799,COGNOSCI,83.85463891
0.732749049,The Student Conservation Association,23.1852644
0.317554772,"STATE OF IDAHO, DEPARTMENT OF WATER RESOURCES",46.76416637
0.129422457,UNIVERSITY OF UTAH,46.30210009
0.717182287,Cornell University,78.38088681
0.881782675,RUTGERS STATE UNIV NEW BRUNS,65.35517873
0.337227101,UNIVERSITY OF COLORADO (0555),90.33289595
0.848543091,Great Basin Institute,91.75462065
0.244961324,Great Basin Institute,44.02957949
0.016366619,UCAR,23.92735757
0.181764539,UNIVERSITY OF MARYLAND (2033),62.49204041
0.647384328,Brown Foundation for Educational Equity,52.1169533
0.555312928,UNIVERSITY OF COLORADO (0555),97.75208136
0.463043174,TRI-COUNTY MEDICAL CENTER,16.15258847
0.564723594,DEPAUL UNIVERSITY,50.55823717
0.483714335,Taiya Inlet Watershed Council,38.37424136
0.030616264,UNIVERSITY OF MICHIGAN,96.29170884
0.529624142,STATE UNIVERSITY OF IOWA (4813,93.26083367
0.556939733,"UNIVERSITY OF MINNESOTA, MEDICAL SCHOOL",22.90156314
0.437630196,UTE INDIAN TRIBE,39.89134179
0.415211946,BRIGHAM & WOMEN'S HOSPITAL,46.07708483
0.213677253,Indiana University,72.80987953
0.981919275,"The Student Conservation Association, Inc.",97.75316128
0.135185557,University of Kentucky,31.0184192
0.150304367,SJRRC,76.43784656
0.999507836,DIVERSIFIED TECHNOLOGIES INC,86.39103858
0.646857924,CITY OF NAMPA,88.98287148
0.121828897,NEVADA ROCK ART FOUNDATION,47.27696658
0.405081813,CREIGHTON UNIVERSITY,13.02912252
0.435716436,CWRU-CLEVELAND CLINIC LERNER COLLEGE,48.27867671
0.037858835,Western Association of Fish & Wildlife Agenci,61.07876966
0.161205766,Takshanuk Watershed Council,16.47832232
0.297621794,Atlantic Salmon Federation,53.69881983
0.579016353,UNIVERSITY OF MICHIGAN,8.438709172
0.585599791,YALE UNIVERSITY,17.03527935
0.255459823,University of Utah,78.29461612
0.451837627,HARVARD COLLEGE PRESIDENT AND,60.55388666
0.18402564,SAN ANTONIO LOCAL DEVELOPMENT,13.59721207
0.834107597,DALLAS COMMUNITY COLLEGE DIST,29.95046568
0.759981938,"University of Nevada, Las Vegas",79.38912029
0.265190545,NEW YORK UNIVERSITY (INC),70.37707855
0.000173785,Anchorage Park Foundation,35.82643435
0.903794789,Matanuska Susitna Borough,93.01708379
0.421386259,TAO OF SYSTEMS INTEGRATION INC,26.66935766
0.844908427,University of Washington,47.7666319
0.975789341,The Student Conservation Association,84.63080137
0.642782156,"The Student Conservation Association, Inc.",93.03239926
0.920366323,LELAND STANFORD JUNIOR UNIVERS,30.93700071
0.902237875,BROWN UNIVERSITY,22.99924516
0.780227127,UNIVERSITY OF CONNECTICUT HEALTH CENTER,71.6395464
0.475532986,SOUTHWEST RESEARCH INSTITUTE I,58.03277462
0.602200133,UNIVERSITY OF COLORADO DENVER,21.89842042
0.544950914,"NEW ENGLAND MEDICAL CENTER HOSPITALS, INC",22.21974542
0.721134059,"INDIANA UNIVERSITY, BLOOMINGTON",26.0531825
0.828759133,BAY AREA ENVIRONMENTAL RESEARC,78.40580886
0.667263186,UNIVERSITY OF MICHIGAN,42.68692157
0.025964265,UNIVERSITY OF COLORADO (0555),69.27344069
0.775285545,UNIVERSITY OF PENNSYLVANIA,35.3236292
0.047802371,UNIVERSITY OF CALIFORNIA-SAN FRANCISCO,6.680210719
0.590863436,DEPARTMENT OF TRANSPO,54.18097896
0.371277084,DEPARTMENT OF TRANSPO,68.95316495
0.350739873,MISSISSIPPI STATE UNIVERSITY,0.75196226
0.754371213,DEPARTMENT OF TRANSPO,43.52424643
0.013459337,DUKE UNIVERSITY,94.38891506
0.977003876,"SUNY, BUFFALO",86.41610382
0.655445769,MARYLAND STATE HIGHWA,67.63648262
0.202737934,DEPARTMENT OF HWY TRA,7.331434088
0.769776268,MICHIGAN DEPARTMENT O,44.642361
0.804015371,DEPARTMENT OF TRANSPO,22.30964233
0.146998679,DEPARTMENT OF TRANSPO,9.852103989
0.436003084,UTAH DEPARTMENT OF TR,25.12238325
0.369747403,DEPARTMENT OF TRANSPO,62.08819696
0.559086755,RICE UNIVERSITY,37.71858547
0.136151906,DEPARTMENT OF TRANSPO,71.04575772
0.584830647,MARYLAND STATE HIGHWA,25.75285305
0.072120634,DEPARTMENT OF TRANSPO,91.53513753
0.119105684,DEPARTMENT OF TRANSPO,14.00456624
0.332946855,OKLAHOMA DEPARTMENT O,91.26604544
0.943787603,TENNESSEE  DEPARTMENT,29.45275056
0.707679921,Oregon State University,96.71364775
0.999548119,DEPARTMENT OF TRANSPO,0.750396211
0.172117589,THREE AFFILIATED TRIBES,85.09971832
0.450162383,DEPARTMENT OF TRANSPO,66.7546568
0.395111221,OHIO DEPARTMENT OF TR,49.73702997
0.145596142,DEPARTMENT OF TRANSPO,46.1707429
0.322094548,UNIVERSITY OF CALIFORNIA-SAN FRANCISCO,97.4317075
0.80410138,ALABAMA HIGHWAY DEPT,78.87637102
0.021675072,DEPARTMENT OF HWY TRA,41.30851522
0.304519999,KANSAS DEPARTMENT OF,91.10606113
0.376358573,DEPARTMENT OF HWY TRA,81.74066533
0.847573421,HARVARD UNIVERSITY PRESIDENT & FELLOWS,66.70987687
0.046619655,MICHIGAN DEPARTMENT O,33.93893342
0.201007884,"Vocal, Inc",73.38216334
0.508732634,DEPARTMENT OF TRANSPO,23.9724284
0.95531275,DEPARTMENT OF TRANSPO,30.25644694
0.843816845,NATIONAL ACADEMY OF SCIENCES,2.042288445
0.446559682,DEPARTMENT OF TRANSPO,65.43200019
0.649955398,Michigan Department of Natural Resources,17.7613721
0.558714273,DUKE UNIVERSITY,89.0085418
0.958937563,ARKANSAS STATE HIGHWA,62.39442364
0.610047084,ARKANSAS STATE HIGHWA,72.85362645
0.838722328,UNIVERSITY OF ILLINOIS BOARD OF TRUSTEES,35.50237039
0.999061218,DEPARTMENT OF ROADS,66.88142005
0.059438796,CITY OF OCEANSIDE,89.3826776
0.911819252,FLORIDA DEPT OF TRANS,95.89664065
0.776927092,KANSAS DEPARTMENT OF,73.47571793
0.799631339,MICHIGAN DEPARTMENT O,40.23323458
0.00758707,FAMILY PLANNING COUNCIL OF SOUTHEASTERN PENNS,97.21960612
0.487769002,MICHIGAN DEPARTMENT O,24.60232833
0.368206568,DEPARTMENT OF TRANSPO,50.31949747
0.089689857,UNIVERSITY OF FLORIDA,22.302885
0.706345987,"SUNY, BUFFALO",64.25770284
0.419576289,DEPARTMENT OF TRANSPO,37.06323669
0.764302432,DEPARTMENT OF TRANSPO,67.96357156
0.053582121,PORT OF SEATTLE,44.35167575
0.8813261,OHIO DEPARTMENT OF TR,95.26406588
0.727654216,HARVARD UNIVERSITY PRESIDENT & FELLOWS,39.3799196
0.868011265,DEPARTMENT OF TRANSPO,7.913335974
0.835162434,DEPARTMENT OF TRANSPO,72.34658871
0.93586614,BROWN UNIVERSITY,12.66304945
0.423109424,SOUTHWEST SCIENCES INC,11.47975987
0.404848103,UNIVERSITY OF CALIFORNIA-SAN FRANCISCO,21.02328979
0.616814769,TULANE UNIVERSITY OF LOUISIANA,64.74241902
0.323114354,Oregon Department of Fish and Wildlife,3.533102163
0.807743553,OSAGE NATION,59.17947213
0.769699356,PHILADELPHIA CITY DEPARTMENT OF PUBLIC HEALTH,76.45719979
0.802347828,JOHNS HOPKINS UNIVERSITY,50.21662301
0.018801156,DEPARTMENT OF TRANSPO,10.42239571
0.403127546,ARKANSAS STATE HIGHWA,78.3687546
0.817030068,UT ST DEPARTMENT OF HUMAN SERVICES,90.4776367
0.068688239,MICHIGAN STATE UNIVERSITY,54.30759153
0.834855832,UNIVERSITY OF IOWA,1.079719609
0.646147875,RHODE ISLAND SUPREME COURT,61.89669985
0.636736957,GA ST COMMISSION ON AGING,3.166022689
0.845920937,UT ST DEPARTMENT OF HUMAN SERVICES,52.65838522
0.218798932,PICAYUNE TRIBAL COUNCIL,49.33459463
0.215110059,LATINO COMMISSION ON AIDS INC,56.92960489
0.094982332,TN ST DEPARTMENT OF HUMAN SERVICES,30.25379294
0.938282849,MICHIGAN DEPARTMENT O,41.26509945
0.380635753,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,16.49053855
0.91764529,NORTHWESTERN UNIVERSITY,44.87747118
0.27887277,"CAPITAL AREA CAA, INC",77.31341676
0.425934495,DE ST DEPARTMENT OF HEALTH & SOCIAL SERVICES,96.35497724
0.089831573,NEVADA DEPARTMENT OF,74.37917979
0.60642822,OTTAWA TRIBE OF OKLAHOMA,4.747243777
0.997865609,ALABAMA HIGHWAY DEPT,82.53548167
0.66036059,CONFEDERATED TRIBES & BANDS OF THE YAKIMA,45.19970959
0.348678542,"MID-DELTA COMMUNITY SERVICES, INC",94.55464099
0.799443392,HENDERSON AREA RAPID,24.93243287
0.206554115,MEDICAL UNIVERSITY OF SOUTH CAROLINA,61.50855941
0.712613333,INTER-TRIBAL COUNCIL OF NEVADA,72.09217579
0.959733856,UNIVERSITY OF WASHINGTON,56.38063524
0.415869359,GRAND TRAVERSE BAND OF OTTAWA-CHIPPEWA INDIAN,10.00662041
0.145746176,ALLEGAN COUNTY RESOURCE DEVELOPMENT COMMITTEE,55.24225731
0.686337071,ANDROSCOGGIN HEAD START & CHILD CARE,43.15603439
0.385654466,DEPARTMENT OF TRANSPO,36.14298246
0.688425952,"SEATTLE INDIAN HEALTH BOARD, INC",50.56716542
0.825579242,SAN FRANCISCO DEPARTMENT OF PUBLIC HEALTH,29.06462742
0.838067593,MICHIGAN DEPARTMENT O,27.30590256
0.639274443,LAKE FOREST COLLEGE,87.19228546
0.120769197,DEPARTMENT OF TRANSPO,26.2335517
0.797916319,SUPREME JUDICIAL COURT,63.4648233
0.962142275,KANSAS DEPARTMENT OF,8.727666815
0.208292873,KS ST DEPARTMENT OF SOCIAL & REHABILITATION S,32.66005937
0.766094794,STANFORD UNIVERSITY,74.05348036
0.631326591,QUINAULT INDIAN NATION,82.29722941
0.278862781,"COLUMBIA UNIVERSITY, SCHOOL OF ARTS & SCIENCE",38.61558926
0.588208009,CHILDREN'S HOSPITAL OF PHILADELPHIA,74.10049502
0.143944458,DEPARTMENT OF HWY TRA,48.2244497
0.205516752,"INDIANA UNIVERSITY, SCHOOL OF MEDICINE",15.3636993
0.689592299,IOWA/NEBRASKA PRIMARY CARE ASSOCIATION,3.780960237
0.254849482,OSAGE TRIBE OF OKLAHOMA,92.76641002
0.344203747,DEPARTMENT OF TRANSPO,85.25036724
0.068573195,UNIVERSITY OF WISCONSIN SYSTEM/BOARD OF REGEN,85.05161258
0.739183421,DEPARTMENT OF HWY TRA,32.76806101
0.245371673,"GENERATIONS FAMILY HEALTH CENTER, INC.",40.23828588
0.978943731,ECONOMIC OPPORTUNITIES ADVANCEMENT CORP OF PL,39.57512414
0.262307364,FLORIDA DEPT OF TRANS,95.01127145
0.621397665,DEPARTMENT OF HWY TRA,80.59201673
0.563569208,MICHIGAN DEPARTMENT O,41.31582592
0.496647307,LATINO FAMILY INSTITUTE,22.81999012
0.475669649,CONFEDERATED TRIBES OF THE UMATILLA INDIAN RE,94.23026999
0.277946651,UNIVERSITY OF MINNESOTA,31.96891826
0.093069151,UNIVERSITY OF HAWAII,5.975094398
0.718617999,SC ST DEPARTMENT OF SOCIAL SERVICES,31.25868134
0.504247061,DEPARTMENT OF TRANSPO,21.59775122
0.557122958,CHICKASAW NATION OF INDIANS,82.84057478
0.787569637,DEPARTMENT OF TRANSPO,60.73400609
0.513833087,WA ST OFFICE OF DEVELOPMENTAL DISABILITIES,85.79160124
0.577792703,"COLUMBIA UNIVERSITY, SCHOOL OF ARTS & SCIENCE",2.525238216
0.019024625,ALABAMA HIGHWAY DEPT,13.87731962
0.780966509,"CHILD CARE RESOURCES, INC",95.222686
0.504295306,DEPARTMENT OF TRANSPO,97.64944018
0.146213917,ARIZONA STATE UNIVERSITY,89.81266801
0.765142656,"MISSOURI OZARKS COMMUNITY ACTION, INC",31.86422034
0.540542914,ARIZONA DEPARTMENT OF,48.91838113
0.041389981,LUTHERAN MEDICAL CENTER,35.88859524
0.120644965,UNIVERSITY OF MICHIGAN,25.20700969
0.903925262,UNIVERSITY OF ALABAMA AT BIRMINGHAM,91.79345073
0.601043725,DEPARTMENT OF TRANSPO,40.5069573
0.139859881,CALIFORNIA INDIAN MANPOWER CONSORTIUM,46.83910748
0.202082561,MOUNTAINLANDS COMMUNITY HEALTH CENTER,30.38860843
0.830759951,"MISSISSIPPI ACTION FOR PROGRESS, INC",79.40609881
0.90776224,DEPARTMENT OF TRANSPO,54.01998549
0.986495119,BETH ISRAEL HOSPITAL,58.62414108
0.71938027,SCOTT COUNTY PUBLIC SCHOOLS,12.84125398
0.619375197,TARZANA TREATMENT CENTER,34.9555312
0.039697941,UNITED CHILDREN'S SERVICES OF BENNINGTON COUN,4.292894984
0.512051427,DEL NORTE CLINICS,80.74636236
0.251483371,RURAL HEALTH SERVICES CONSORTIUM OF UPPER EAS,10.07964548
0.166876932,INDIANA DEPARTMENT OF,21.77625832
0.853171992,OKLAHOMA DEPARTMENT O,43.81327305
0.191191234,ORANGEBURG CALHOUN ALLENDALE BANBERG (OCAB),84.80342094
0.455586038,"CARESOUTH CAROLINA, INC.",7.862873924
0.705091918,"VALLEY FAMILY HEALTH CARE, INC",53.34283586
0.307001257,SALK INSTITUTE FOR BIOLOGICAL STUDIES,66.0904129
0.751331499,UNIVERSITY OF SOUTHERN CALIFORNIA,84.94955973
0.002248782,LA CLINICA DEL VALLE,10.66122469
0.873703681,MAKAH TRIBAL COUNCIL,69.92540284
0.208803373,MICHIGAN DEPARTMENT O,35.34149503
0.206634954,UNIVERSITY OF WISCONSIN SYSTEM/BOARD OF REGEN,72.80920501
0.618767117,"UMDNJ, ROBERT WOOD JOHNSON MED SCH",62.85683382
0.084233312,AGENCY OF TRANSPORTAT,22.59294923
0.920141933,SELDOVIA VILLAGE TRIBE,77.71361665
0.673299531,SCHENECTADY COMMUNITY ACTION PROGRAM,59.21643535
0.988916246,UNIVERSITY OF MICHIGAN,13.78685246
0.98552782,ALABAMA HIGHWAY DEPT,82.41298429
0.346429588,CHEROKEE NATION OF OKLAHOMA,30.92352787
0.045613409,"LA ST DEPT OF SOCIAL SERVICES, OFFICE OF MGT",71.83289277
0.408315623,"SOUTH CENTRAL IOWA COMMUNITY ACTION PROGRAM,",17.49495645
0.396740146,RI ST DEPARTMENT OF HEALTH,32.22043824
0.427104837,HI ST DEPARTMENT OF HEALTH,31.7626599
0.650579571,VNS HOME CARE,70.6125876
0.643951428,NEW YORK UNIVERSITY MEDICAL CENTER,31.63965661
0.917917085,UNIVERSITY OF PITTSBURGH,87.51811475
0.785298659,"ERIE FAMILY HEALTH CENTER, INC",44.99667578
0.519020913,SOUTHWEST LOUISIANA AREA HEALTH EDUCATION CEN,92.49408601
0.630747436,"UNIVERSITY OF NEBRASKA, LINCOLN",86.54874103
0.166022834,"GALVESTON COUNTY COMMUNITY ACTION COUNCIL, IN",80.23251836
0.569241522,MS ST COUNCIL ON AGING,92.21135745
0.324450676,AZ ST DEPARTMENT OF HEALTH SERVICES,33.35361818
0.306300694,PIMA PREVENTION PARTNERSHIP,86.15713429
0.52348765,"MONTGOMERY COUNTY HEAD START PROGRAM, INC",74.57979085
0.72857083,"FAMILY SERVICES, INC",12.1595935
0.137776404,CENTER FOR COMMUNITY ALTERNATIVES,75.33943242
0.048316235,PENNSYLVANIA STATE UNIVERSITY,8.426065583
0.591076618,INDIANA DEPARTMENT OF,44.16636374
0.128784804,PA ST DEPARTMENT OF PUBLIC WELFARE,47.53864359
0.689544462,RUTGERS THE STATE UNIVERSITY OF NEW JERSEY,72.21390783
0.091623978,CHIPPEWA CREE TRIBE BUSINESS COMMITTEE,13.90920206
0.238422016,"OPERATION P A R, INC",41.63955785
0.825589991,RI ST DEPARTMENT FOR CHILDREN & THEIR FAMILIE,18.91766416
0.818388181,"WESTERN CAROLINA COMMUNITY ACTION, INC",84.30591309
0.180649675,"INDIANA UNIVERSITY, BLOOMINGTON",41.49251909
0.252535385,SCRIPPS RESEARCH INSTITUTE,62.0130858
0.426541718,"UMDNJ, ROBERT WOOD JOHNSON MED SCH",63.43085761
0.740237657,UNIVERSITY OF ROCHESTER,17.44479147
0.81402235,COLLIER COUNTY SCHOOL DISTRICT,40.21198552
0.584709168,"REFRACTORY COMPOSITES, INC",17.55604708
0.214169539,DE ST DEPARTMENT OF HEALTH & SOCIAL SERVICES,34.16094499
0.091307292,SHASTA COMMUNITY HEALTH CENTER,78.22028416
0.159476174,GA ST COMMISSION ON AGING,64.15083124
0.335445017,MONTEFIORE MEDICAL CENTER,78.90168137
0.255933937,UNIVERSITY OF WYOMING,9.140129019
0.084532163,TULARE COUNTY DEPARTMENT OF EDUCATION,57.46689239
0.732577761,RED LAKE BAND OF CHIPPEWA INDIANS,93.37039473
0.739017278,"FIVE COUNTY CHILD DEVELOPMENT PROGRAM, INC",17.24580165
0.326340775,"GEORGIA MOUNTAINS HEALTH SERVICES, INC.",70.0161122
0.569161307,NASSAU COUNTY HEALTH DEPARTMENT,67.90223273
0.407915649,OAK RIDGE ASSOCIATED UNIVERSITIES,51.51009859
0.729486705,AGENCY OF TRANSPORTAT,63.07809371
0.010862718,"NORTHEAST MEDICAL SERVICES, INC",86.15290265
0.542826348,MICHIGAN DEPARTMENT O,22.3011551
0.912797328,ASSOCIATED BETH RIVKAH SCHOOLS,61.1345727
0.547266468,DEPARTMENT OF TRANSPO,69.96874037
0.563057641,MISSOULA COUNTY,96.78553107
0.477514692,WEST VIRGINIA UNIVERSITY RESEARCH CORPORATION,75.80517149
0.295544496,DEPARTMENT OF TRANSPO,41.34296889
0.641404492,STATE OF TEXAS WORKFORCE COMMISSION,60.44090865
0.001374091,UNIVERSITY OF NEBRASKA MEDICAL CENTER,73.28186817
0.898172855,ARKANSAS DEPARTMENT OF HEALTH,2.381042034
0.692166927,UNIVERSITY OF CINCINNATI,32.15587807
0.04674756,Prairie Public Broadcasting Inc.,25.05646339
0.185922321,ARIZONA COALITION AGAINST DOMESTIC VIOLENCE,64.29617
0.449842119,DEPARTMENT OF TRANSPO,18.95739529
0.824025705,"BLUE RIDGE OPPORTUNITY COMMISSION, INC",95.52047567
0.510026815,IOWA COALITION AGAINST DOMESTIC VIOLENCE,69.96833734
0.469576991,OR ST SENIOR SERVICES DIVISION,5.76662495
0.939638889,CHOCTAW NATION OF OKLAHOMA HEALTH DEPARTMENT,11.44927113
0.134669419,OHIO DEPARTMENT OF TR,59.84671327
